cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400930018514,"XULTOPHY 300 U + 10,8 MG SOL INJ 5",82362756.28,36,6528990372.66,28.784464548522255
3400930077917,VENCLYXTO 100 MG CPR 112,79496994.71000001,37,6608487367.37,29.134944223837163
3400930002452,JAKAVI 10 MG CPR 56,76983726.86,38,6685471094.23,29.474343614881445
3400930141434,HEMLIBRA 105 MG SOL INJ FL 0.7 ML 1,76795328.26,39,6762266422.49,29.812912409996933
3400930061558,ODEFSEY 200MG/25MG/25MG CPR 30,76720312.5,40,6838986734.99,30.151150481928426
3400937722988,LANTUS SOLOSTAR 300U SOL INJ STY 5,74723838.29,41,6913710573.28,30.48058666599676
3400930182482,IMBRUVICA 140 MG CPR 30,71810793.63,42,6985521366.91,30.79718006336179
3400935527400,NOVORAPID FLEXPEN 300 U SOL INJ 5,70090737.38,43,7055612104.29,31.106190221156282
3400931358589,PYOSTACINE 500MG CPR 16,69879610.7,44,7125491714.99,31.414269581371236
3400936468726,"LOVENOX 4000UI AXA/0,4ML INJ SER +S 6",69307534,45,7194799248.99,31.71982681786563
3400935728951,SOMATULINE LP 120 MG SOL INJ 1,67796336.7,46,7262595585.69,32.01872161459141
3400939730745,SIMPONI 50 MG INJ STYLO 1,67034392.95,47,7329629978.64,32.314257217688784
3400930037928,ENTRESTO 97MG/ 103MG CPR 56,66871202.8,48,7396501181.44,32.60907336175509
3400930037911,ENTRESTO 49MG/ 51MG CPR 56,66397367.76,49,7462898549.2,32.90180050168259
3400949407118,OZURDEX 700MCG IMPL SACH 1,66149735.26,50,7529048284.46,33.19343590023654
3400930037737,GENVOYA 150/150/200/10MG CPR 30,65896555.36,51,7594944839.82,33.48395510050561
3400930075272,IBRANCE 75 MG GELULE 21,65331992.97,52,7660276832.79,33.771985305513105
3400927549731,TAFINLAR 75 MG GELULE 120,64913964.730000004,53,7725190797.5199995,34.05817254271582
3400930016671,TOUJEO 300 UI/ML STYLO 1.5ML 3,62880418.6,54,7788071216.12,34.335394452487236
3400927944703,MEKINIST 2 MG CPR 30,62688804.24,55,7850760020.36,34.61177158895717
3400930037904,ENTRESTO 24 MG/26 MG CPR 28,61755805.47,56,7912515825.83,34.88403539878914
3400930179581,NORDITROPINE FLEXP 15 MG INJ STYLO 1,60234388.5,57,7972750214.33,35.1495917132295
3400930141779,AMGEVITA 40 MG SOL INJ STY 0.8ML 2,60004951.54,58,8032755165.87,35.41413650526527
3400930141441,HEMLIBRA 150 MG SOL INJ FL 1 ML 1,58449006.59,59,8091204172.46,35.67182157785035
3400930116500,HUMIRA 80 MG SOL INJ STYLO + TAMP 1,57692705.97,60,8148896878.43,35.92617233576474
3400938285673,VERSATIS 700MG EMPLATRE 30,57367650.08,61,8206264528.51,36.17909001456459
3400930116647,DUPIXENT 300 MG SOL INJ SER 2,56977510.29,62,8263242038.8,36.430287677816374
3400930089514,ILARIS 150 MG SOL INJ 1,56844135.21,63,8320086174.01,36.68089732821429
3400930042489,HUMIRA 40 MG SOL INJ SERG + TAMP 2,55092386.61,64,8375178560.62,36.92378401647003
3400926857981,TRESIBA 200U/ML SOL INJ STYLO 3,54954585.15,65,8430133145.7699995,37.16606317721942
3400926863036,BEXSERO SUSP INJ 1,54398036.44,66,8484531182.21,37.40588867274676
3400927887888,JANUVIA 100 MG CPR 30,54358721.56,67,8538889903.7699995,37.64554084013223
3400930083048,ALECENSA 150MG GELULE 224,54169858.28,68,8593059762.05,37.88436036294673
3400934125652,"DECAPEPTYL LP 11,25MG PDR ET SOL INJ 1",54140292.79,69,8647200054.84,38.123049539911385
3400930067314,EPCLUSA 400 MG/100MG CPR 28,53736410.43,70,8700936465.27,38.35995811423924
3400930109359,KISQALI 200MG CPR 63,53714600.29,71,8754651065.56,38.596770533853146
3400930212608,TAKHZYRO 300 MG SOL INJ SER 2 ML 1,51266593.75,72,8805917659.31,38.8227903877803
3400930144824,JULUCA 50MG/25MG CPR 30,51030904.28,73,8856948563.59,39.047771153761765
3400930216378,COSENTYX 300 MG INJ STYLO 1,50072766.14,74,8907021329.73,39.26852776076164
3400930141427,HEMLIBRA 60 MG SOL INJ FL 0.4 ML 1,49965228.86,75,8956986558.59,39.488810266430825
3400930229385,"EVRYSDI 0,75MG/ML SOL BUV FL + SER 1",49467879.41,76,9006454438,39.706900099604766
3400935997302,SYMBICORT TURBUHALER 400/12 MICROG 1,49131888.59,77,9055586326.59,39.92350864466296
3400921725384,XGEVA 120 MG SOL INJ 1,49023510.54,78,9104609837.13,40.13963938167426
3400930108765,MAVIRET 100/40MG CPR 84,48859801.3,79,9153469638.43,40.3550483711341
3400930145234,CRYSVITA 30MG SOL INJ 1,47322252.050000004,80,9200791890.48,40.5636787425608
3400930040072,ABASAGLAR 300 U SOL INJ STYLO(1-80U) 5,47183008.26,81,9247974898.74,40.77169522765776
3400930028582,REPATHA 140 MG SOL INJ STYLO 1,46769736.74,82,9294744635.48,40.977889715977675
3400939605227,ENBREL 50MG SOL INJ STYLO 4,46089663.57,83,9340834299.05,41.181085954808005
3400930158425,ONPATTRO 10MG SOL INJ 1,45997603.7,84,9386831902.75,41.3838763278133
3400949887415,BRILIQUE 90 MG CPR 60,45922307.86,85,9432754210.61,41.5863347428414
3400930151099,"OZEMPIC 0,5 MG, SOLUTION INJECTABLE 1",45841249.12,86,9478595459.73,41.78843579290268
3400930006047,OFEV 150MG CAPS 60,44770771.38,87,9523366231.11,41.98581741058649
3400930160756,TREMFYA 100MG SOL INJ STYLO 1,44746332.59,88,9568112563.7,42.18309128458495
3400930073537,CABOMETYX 40 MG CPR 30,44233344.24,89,9612345907.94,42.378103538618966
3400930156858,BRAFTOVI 75 MG GELULES 42,43914352.62,90,9656260260.56,42.57170944918285
3400930163009,VERZENIOS 150 MG CPR 56,43708280.98,91,9699968541.539999,42.764406848403105
3400930060759,TALTZ 80 MG SOL INJ STYLO 1,43648241.910000004,92,9743616783.45,42.956839552412724
3400939535166,NEULASTA 6 MG SER SOL INJ 1,42471134.39,93,9786087917.84,43.14408272362395
3400930199367,REMSIMA 120MG SOL INJ STYLO 2,42308499.87,94,9828396417.71,43.33060888541901
3400930216453,TRULICITY 3 MG SOL INJ STYLO 4,42175869.88,95,9870572287.59,43.51655031925044
3400933972806,INNOHEP 14 000UI AXA SOL INJ 10,41996537.7,96,9912568825.289999,43.70170112842429
3400930163481,PELMEG 6 MG SER SOL INJ 1,40844696.95,97,9953413522.24,43.881773798813825
3400930044605,BENEPALI 50 MG SOL INJ STYLO 4,39682048.81,98,9993095571.05,44.05672068370543
3400930162989,VERZENIOS 100 MG CPR 56,39149665.64,99,10032245236.69,44.229320442378686
3400927714634,TIVICAY 50MG CPR 30,39123215.06,100,10071368451.75,44.401803587955754
3400930010631,COSENTYX 150 MG INJ STYLO 2,38938811.64,101,10110307263.39,44.573473751218145
3400926738266,"MONOPROST 0,005% COLLYRE UNIDOSE 30",38326317.46,102,10148633580.85,44.742443601567814
3400930132944,FASENRA 30MG SOL INJ SRG 1,38260868.95,103,10186894449.8,44.91112490802197
3400930076286,CIMZIA 200 MG SOL INJ STYLO 1ML 2,38205898.04,104,10225100347.84,45.079563863343765
3400934744198,KARDEGIC 75MG PDR ORALE SACHET 30,38192537.72,105,10263292885.56,45.247943916808524
3400930182505,IMBRUVICA 280 MG CPR 30,37539977.49,106,10300832863.05,45.41344701752347
3400937484893,STELARA 45 MG SOL INJ SER 1,37506622.9,107,10338339485.95,45.57880306732264
3400930157404,HULIO 40 MG SOL INJ STY + TAMP 2,36830194.34,108,10375169680.29,45.74117693568277
3400941533969,DOLIPRANE 1G GELULE 8,36502507.65,109,10411672187.94,45.902106126478245
3400936158832,DAFALGAN 1G CPR 8,36190203.9,110,10447862391.84,46.06165845872329
3400930228432,BIKTARVY 50/200/25MG CPR 90,35968518.46,111,10483830910.3,46.22023344281427
3400935952707,CELLCEPT 500 MG CPR 50,35688989.85,112,10519519900.15,46.37757606464009
3400930117712,INFLUVAC TETRA INJ SER + AIG 1,35476860.67,113,10554996760.82,46.53398346914855
3400930018972,ABILIFY MAINTENA LP 400 MG INJ SRG 1,35253669.89,114,10590250430.71,46.68940688888635
3400949815906,TASIGNA 150MG GELULE 112,34249043.08,115,10624499473.79,46.8404011942977
3400927326066,JAKAVI 15 MG CPR 56,34070866.79,116,10658570340.58,46.99060997104223
3400927325816,JAKAVI 5 MG CPR 56,34004564.71,117,10692574905.29,47.140526440743535
3400930193983,RINVOQ 15MG CPR 28,33872258.01,118,10726447163.3,47.28985960777499
3400930186343,NUCALA 100MG INJ STYL1ML 1,33653369.63,119,10760100532.93,47.43822775809567
3400941766930,XEPLION LP 150 MG SUSP INJ SER 1,33080228.39,120,10793180761.32,47.584069091441215
3400930156179,IMBRUVICA 560 MG CPR 30,32178407.82,121,10825359169.14,47.72593455397908
3400930141403,ORKAMBI 100/125 MG CPR 112,32165780.82,122,10857524949.96,47.86774434765957
3400937458931,REVOLADE 50 MG CPR 28,31964171.09,123,10889489121.05,48.008665301290584
3400934438738,VENTOLINE 100 MICROGRAMMES SUSP INH 1,31779928.3,124,10921269049.35,48.148773980779005
3400927350368,HEXYON SUSP INJ SER 1,31715370.38,125,10952984419.73,48.28859804273032
3400930130858,ZEJULA 100MG GELULE 56,31616846.48,126,10984601266.21,48.42798774078387
3400939593708,ARANESP 500 MICROG INJ SER 1,31460592.830000002,127,11016061859.04,48.56668856086514
3400935996411,NPLATE 500 MICROG PDR ET SOL INJ 1,31281907.28,128,11047343766.32,48.70460160709689
3400930156872,MEKTOVI 15 MG CPR 84,31185824.62,129,11078529590.94,48.84209105216481
3400949818518,BINOCRIT 30 000UI SER INJ 1,31164493.82,130,11109694084.76,48.97948645579273
3400930067727,VAXIGRIPTETRA SUSP INJ SER 0.5ML A/A 1,30774060,131,11140468144.76,49.1151605475778
3400927568312,SIMPONI 100 MG INJ STYLO 1,30742738.7,132,11171210883.46,49.25069655264531
3400930208687,ENTYVIO 108 MG SOL INJ STYLO 2,30588061.11,133,11201798944.57,49.385550628141544
3400937719568,ENBREL 50 MG SOL INJ SER 4,30480023.04,134,11232278967.61,49.51992839446617
3400939593586,ARANESP 300 MICROG INJ SER 1,30306093.96,135,11262585061.57,49.65353935686684
3400938526202,PRADAXA 110 MG GELULE 60,30248407.91,136,11292833469.48,49.78689599785387
3400930074695,COPAXONE 40 MG SOL INJ SER 12,30107371.32,137,11322940840.8,49.91963084856505
3400930144190,LYNPARZA 100 MG CPR 112,29900432.12,138,11352841272.92,50.051453363106916
3400938838336,XARELTO 10 MG CPR 30,29759179.13,139,11382600452.05,50.18265313332676
3400930047644,TAGRISSO 40 MG CPR 30,29603541.34,140,11412203993.39,50.31316674072618
3400927566479,ULTIBRO BREEZ.85MCG/43MCG GELULE 30,28772215.96,141,11440976209.35,50.44001527059246
3400930187838,FASENRA 30MG INJ STYLO1ML 1,28615701.31,142,11469591910.66,50.56617377181157
3400930145524,ROACTEMRA 162 MG SOL INJ STYLO 4,28548348.67,143,11498140259.33,50.692035334366714
3400930226971,KESIMPTA 20 MG SOL INJ STYLO 1,28530152.01,144,11526670411.34,50.81781667301514
3400930008898,OTEZLA 30 MG CPR 56,28512903.06,145,11555183314.4,50.943521965941095
3400935658432,SYMBICORT TURBUHALER 200/6 MICROG 1,28448548.94,146,11583631863.34,51.06894353982629
3400930073520,CABOMETYX 20 MG CPR 30,28307804.47,147,11611939667.81,51.19374461130977
3400927722097,REVESTIVE 5MG PDR ET SOL INJ 28,27922673.16,148,11639862340.97,51.31684774821124
3400938510980,HUMALOG 300UI KWIKPEN SOL INJ 5,27872328.7,149,11667734669.67,51.439728930684645
3400926648275,INLYTA 5MG CPR 56,27726585.91,150,11695461255.58,51.56196757458278
3400927824845,ROACTEMRA 162 MG SOL INJ SER 4,27605354.11,151,11723066609.69,51.683671741900305
3400927619960,RELVAR ELLIPTA 92/22 MICROG PDR INH 30,27369144.240000002,152,11750435753.93,51.80433452697633
3400935473547,SERETIDE DISKUS 500/50 MICROG PDR 60 60,27319348,153,11777755101.93,51.92477777457057
3400936873971,REPEVAX SUSP INJ SER 2A 1,27317541.51,154,11805072643.44,52.04521305786339
3400930006023,OFEV 100MG CAPS 60,27290730.06,155,11832363373.5,52.16553013708667
3400930210369,EUCREAS 50 MG/1000 MG CPR 60,27219461.29,156,11859582834.79,52.28553301254085
3400930087398,OLUMIANT 4MG CPR 28,27198648.8,157,11886781483.59,52.405444131636635
3400934976100,GRANOCYTE 34 MUI PDR ET SOL INJ SER 1,26883374.96,158,11913664858.55,52.52396529789859
3400938069914,ADVAGRAF LP 5MG GELULE 30,26750869.080000002,159,11940415727.63,52.64190228336266
3400930003732,"TRULICITY 0,75 MG SOL INJ STYLO 4",26731612.23,160,11967147339.86,52.759754370843346
3400941766879,XEPLION LP 100 MG SUSP INJ SER 1,26513719.12,161,11993661058.98,52.876645829476054
3400930019207,ORENCIA 125 MG SOL INJ STYLO 4,26416261.77,162,12020077320.75,52.99310762632709
3400930000922,VELMETIA 50MG/1000MG CPR 60,26327858.400000002,163,12046405179.15,53.109179677823235
3400921947359,EVIPLERA 200/25/245MG CPR 30,26217090.91,164,12072622270.06,53.22476338691007
3400927326295,JAKAVI 20 MG CPR 56,26125659.42,165,12098747929.48,53.33994400052083
3400921824599,VYNDAQEL 20MG CAPS 30,26089619.669999998,166,12124837549.15,53.45496572510788
3400936348110,"GONAL F 900UI/1,5ML SOL INJ STYLO 1",25913445.310000002,167,12150750994.46,53.56921074696902
3400933943998,SUBUTEX 8MG CPR 7,25908511.46,168,12176659505.92,53.683434016886565
3400936869202,SPIRIVA 18 MICROG PDR INH EN GELULE 30,25847702.19,169,12202507208.11,53.79738919600038
3400941945380,PRADAXA 150 MG GELULE 60,25682882.27,170,12228190090.38,53.91061773088999
3400928005557,LIPTRUZET 10 MG/40 MG CPR 30,25553715.91,171,12253743806.29,54.0232768079771
3400938308488,ISENTRESS 400MG CPR 60,25550656.19,172,12279294462.48,54.13592239562755
3400935895714,PROGRAF 1 MG GELULE 50,25325282.28,173,12304619744.76,54.24757437370713
3400926884376,ORENCIA 125 MG SOL INJ 4,25151410.55,174,12329771155.31,54.358459800702605
3400930228142,SKYRIZI 150MG SOL INJ STYLO 1,24640112.6,175,12354411267.91,54.46709106022725
3400930060827,GALAFOLD 123 MG GELULE 14,24522824.41,176,12378934092.32,54.575205229427915
3400927390920,MENOPUR 600 UI PDR ET SOL INJ 1,24135437.78,177,12403069530.1,54.68161152098114
3400935985583,NPLATE 250 MICROG PDR SOL INJ 1,23849389.64,178,12426918919.74,54.786756707512765
3400932679041,DAFALGAN 500MG GELULE 16,23448838.38,179,12450367758.12,54.89013597728156
3400930205402,EFLUELDA SUSP INJ SER AVEC AIG 1,23285920.6,180,12473653678.72,54.99279698882129
3400928099709,VYNDAMAX 61MG CAPS 30,23165589.96,181,12496819268.68,55.09492749673895
3400930113608,RYDAPT 25MG CAPS 112,23143131.16,182,12519962399.84,55.19695899018491
3400928005618,LIPTRUZET 10 MG/40 MG CPR 90,23086454.82,183,12543048854.66,55.298740613741906
3400930125182,TRELEGY ELLIPTA 92/55/22 MCG PDR INH 30,22780579.51,184,12565829434.17,55.399173719914984
3400935294227,DOLIPRANE 1G CPR EFF 8,22660619.15,185,12588490053.32,55.49907795492537
3400930203545,NUBEQA 300MG CPR 112,22578296.82,186,12611068350.14,55.59861925415943
3400930109236,ESBRIET 801 MG CPR 84,22125835.85,187,12633194185.99,55.69616578145984
3400949285785,PROLIA 60 MG SOL INJ 1,22064231.580000002,188,12655258417.57,55.793440713027266
3400939354644,ZARZIO 30 MUI SOL INJ SER 5,22018614.7,189,12677277032.27,55.89051453272437
3400927642913,REVOLADE 75 MG CPR 28,21643715.16,190,12698920747.43,55.98593552680795
3400938141283,INNOVAIR 100/6 MICROG SOL INH 1,21255499.95,191,12720176247.38,56.07964499027015
3400933973117,INNOHEP 18 000UI AXA SOL INJ 10,20943393.83,192,12741119641.21,56.17197846647648
3400933972516,INNOHEP 10 000UI ANTI XA SOL INJ 10,20925476.86,193,12762045118.07,56.26423295184988
3400939732008,CIMZIA 200 MG SOL INJ SER 1ML 2,20505488.41,194,12782550606.48,56.354635827409226
3400930157640,PELGRAZ 6 MG SER SOL INJ SERINGUE 1,20503568.96,195,12803054175.44,56.44503024065859
3400936224988,GLIVEC 400MG CPR 30,20479551.09,196,12823533726.53,56.53531876593936
3400930079034,EMTRICITABIN TENOF MYL 200/245MG CPR 30,20373083.240000002,197,12843906809.77,56.625137904702605
3400930089231,PERGOVERIS (900/450UI)/ 1.44ML INJ 1,20290742.25,198,12864197552.02,56.714594025422905
3400941557743,SAIZEN 8 MG/ML SOL INJ CART 2.5 ML 1,20229200.57,199,12884426752.59,56.80377882635176
3400930109250,TRIMBOW 87/5/9 MCG SOL INH 120 D 1,19769510.16,200,12904196262.75,56.89093698279889
3400930122129,"ENANTONE LP 11,25 MG PDR INJ SRG 1",19731471.5,201,12923927734.25,56.977927437595746
3400928004956,LIPTRUZET 10 MG/10 MG CPR 90,19636138.56,202,12943563872.81,57.06449759653134
3400936277397,NEISVAC SUSP INJ 2A 1,19544084.27,203,12963107957.08,57.15066191424253
3400936511989,LEVEMIR FLEXPEN 300UI SOL INJ STY 5,19298940.27,204,12982406897.35,57.23574546167003
3400930012208,RETACRIT 30 000UI SOL INJ SER + D 1,19207270.9,205,13001614168.25,57.320424864876074
3400939890173,"DECAPEPTYL LP 22,5MG PDR+SOL INJ 1",19139709.31,206,13020753877.56,57.404806408216935
3400928004895,LIPTRUZET 10 MG/10 MG CPR 30,18840041.37,207,13039593918.93,57.48786680070555
3400927887710,JANUVIA 50 MG CPR 30,18815910.9,208,13058409829.83,57.57082080880412
3400930162743,ZIEXTENZO 6 MG SER SOL INJ 1,18725840.87,209,13077135670.7,57.65337772371718
3400928005496,LIPTRUZET 10 MG/20 MG CPR 90,18715449.14,210,13095851119.84,57.735888824443535
3400935291783,EFFERALGANMED 1G CPR EFF 8,18679111.56,211,13114530231.4,57.81823972309827
3400939534626,ADVAGRAF LP 3MG GELULE 30,18656977.61,212,13133187209.01,57.90049303945274
3400932955107,LOXEN LP 50MG GELULE 60,18637689.53,213,13151824898.54,57.98266132013962
3400939593357,ARANESP 150 MICROG INJ SER 1,18543608.75,214,13170368507.29,58.064414825383125
3400934217074,"INNOHEP 4 500UI AXA/0,45ML SOL INJ 6",18493762.39,215,13188862269.68,58.145948572180004
3400949818747,BINOCRIT 40 000UI SER INJ 1,18281560.02,216,13207143829.7,58.2265467789856
3400935601650,KEPPRA 500MG CPR 60,18205124.94,217,13225348954.64,58.30680800522835
3400936758797,PENTASA 2G GRANULES SACHET DOSE 60,18162321.99,218,13243511276.63,58.386880525419095
3400930167458,ORKAMBI 150/188 MG GRLS SAC 56,18140986.42,219,13261652263.05,58.46685898314027
3400930144121,"IMRALDI 40 MG SOL INJ STYLO 0,8ML 2",18001198.31,220,13279653461.36,58.546221154779374
3400930074985,ENSTILAR 50 MCG/0.5MG/G MOUSSE CUT 1,17719083.35,221,13297372544.71,58.6243395616706
3400927886768,XIGDUO 5MG/1000MG CPR 60,17615098.29,222,13314987643,58.70199952796041
3400930186336,NUCALA 100MG INJ SRG1ML 1,17471958.04,223,13332459601.04,58.77902842953478
3400930088111,XELJANZ 5 MG CPR 56,17361307.05,224,13349820908.09,58.855569502315255
3400928005328,LIPTRUZET 10 MG/20 MG CPR 30,17286437.23,225,13367107345.32,58.93178049531974
3400936593664,ARANESP 500 MICROG/1ML INJ STYLO 1,17237208.34,226,13384344553.66,59.00777445212751
3400927620102,RELVAR ELLIPTA 184/22 MICROG PDR INH 30,17218483.91,227,13401563037.57,59.08368585824048
3400930040034,INNOVAIR 200/6 MICROG SOL INH 120 D 1,16833254.86,228,13418396292.43,59.15789889886356
3400928005847,LIPTRUZET 10 MG/80 MG CPR 90,16811589.580000002,229,13435207882.01,59.232016423419296
3400937224321,PERMIXON 160MG GELULE 180,16763809.99,230,13451971692,59.30592330133045
3400932350865,KAYEXALATE 454G PDR ORALE ET RECTALE 1,16690608.77,231,13468662300.77,59.37950745584922
3400930179567,"NORDITROPINE FLEXPRO 10 MG/1,5 ML, S 1",16522303.22,232,13485184603.99,59.45234959899091
3400926606114,KALYDECO 150 MG CPR 56,16513564.04,233,13501698168.03,59.5251532135696
3400936349001,FASLODEX 250 MG SOL INJ 1,16497724.67,234,13518195892.7,59.59788699686379
3400930061763,EXJADE 360 MG CPR 30,16472214.8,235,13534668107.5,59.67050831438506
3400927561627,"GANFORT 0,3/5MG/ML COLLYRE UNIDOSE 30",16245471.61,236,13550913579.11,59.74212998556874
3400930187883,OPTIJECT 350MG INJ SER125ML +N 1,16220871.94,237,13567134451.05,59.813643203792836
3400930136676,CERTICAN 1 MG CPR 60,16155180.33,238,13583289631.38,59.884866806362545
3400932320189,DOLIPRANE 500MG CPR 16,16098936.01,239,13599388567.39,59.9558424436968
3400930228425,BIKTARVY 50/200/25MG CPR 30,16015779.540000001,240,13615404346.93,60.02645146776836
3400930161357,DELSTRIGO 100/300/245MG CPR 30,15987753.52,241,13631392100.45,60.09693693307615
3400932905997,DIFFU-K 600MG GELULE 40,15977959.15,242,13647370059.6,60.167379217787854
3400939354415,ZARZIO 30 MUI SOL INJ SER 1,15941420.08,243,13663311479.68,60.237660412115744
3400930162286,SLENYTO LP 5MG CPR 30,15836388.62,244,13679147868.3,60.30747855256175
3400930073544,CABOMETYX 60 MG CPR 30,15761416.88,245,13694909285.18,60.37696616389545
3400930162965,VERZENIOS 50 MG CPR 56,15659149.35,246,13710568434.53,60.44600290672977
3400928005786,LIPTRUZET 10 MG/80 MG CPR 30,15651169.34,247,13726219603.87,60.51500446796605
3400930039946,INNOVAIR NEXT 200/6 MICROG PDR INH 1,15596173.88,248,13741815777.75,60.58376356983596
3400927520006,STIVARGA 40 MG CPR 84,15558400.51,249,13757374178.26,60.65235613964387
3400921939606,FAMPYRA 10MG LP CPR 56,15442103.74,250,13772816282,60.72043599001705
3400936395534,CREON 25000U GELULE 60,15423375.57,251,13788239657.57,60.78843327320684
3400930069417,EMTRICITABIN TENOF BGA 200/245MG CPR 30,15419261.33,252,13803658918.9,60.856412417880776
3400935459701,SERETIDE DISKUS 250/50 MICROG PDR 60 60,15399075.450000001,253,13819057994.35,60.92430256874187
3400931927679,STAGID 700MG CPR 100,15373009.290000001,254,13834431003.64,60.99207780130541
3400921609080,"AVONEX 0,03MG/0,5ML SOL INJ STYLO 4",15366798.1,255,13849797801.74,61.059825650495995
3400930190784,XOSPATA 40MG CPR 84,15191806.51,256,13864989608.25,61.12680201145775
3400930127230,PREVYMIS 240MG CPR 28,15101606.65,257,13880091214.9,61.19338070685036
3400935154439,NEXPLANON 68MG IMPLANT 1,15056385.9,258,13895147600.8,61.25976003679734
3400930004593,ANORO ELLIPTA 55MCG/22MCG PDR INH 30,15047695.06,259,13910195295.86,61.32610105129865
3400930418673,FUNGIZONE 10% SUSP BUV FL 40ML 1,14985660.79,260,13925180956.65,61.392168574319086
3400930168448,"SPIRIVA RESPIMAT 2,5MCG SOL PR INHIR 1",14924135.7,261,13940105092.35,61.45796485068868
3400937458641,REVOLADE 25 MG CPR 28,14633512.69,262,13954738605.04,61.52247985273396
3400930077900,VENCLYXTO 100 MG CPR 14,14609926.93,263,13969348531.97,61.5868908718609
3400930151075,"OZEMPIC 0,25 MG, SOLUTION INJECTABLE 1",14607226.18,264,13983955758.15,61.651289984148015
3400927944352,"MEKINIST 0,5 MG CPR 30",14574490.5,265,13998530248.65,61.7155447741178
3400935154958,LAMALINE GELULE 16,14569347.92,266,14013099596.57,61.77977689191268
3400934615467,"DOLIPRANE 2,4% SS SUCRE SUSP BUV 1",14292693.32,267,14027392289.89,61.84278931813637
3400935259097,NOVORAPID 1000 U SOL INJ FL 1,14263575.54,268,14041655865.43,61.90567337233648
3400938069624,ADVAGRAF LP 1MG GELULE 30,14179401.62,269,14055835267.05,61.96818632762574
3400930163245,FULPHILA 6 MG SER SOL INJ SERINGUE 1,14111410.63,270,14069946677.68,62.03039952994717
3400930189948,ATOVAQUONE BGA 750 MG/5 ML SUSP BUV 1,14047945.39,271,14083994623.07,62.09233293204732
3400930172797,IDACIO 40 MG SOL INJ STYLO 2,14016680.27,272,14098011303.34,62.15412849511161
3400939730974,SIMPONI 50 MG INJ SRG 1,13950789.18,273,14111962092.52,62.21563356307084
3400936773875,BOOSTRIXTETRA SUSP INJ 1,13945116.19,274,14125907208.71,62.27711362042808
3400936593435,ARANESP 300 MICROG INJ STYLO 1,13845389.39,275,14139752598.1,62.33815401064305
3400933929282,MIRENA 52MG DISP INTRA UTERIN 1,13709904.19,276,14153462502.29,62.39859708508428
3400936118102,SOMAVERT 20MG PDR ET SOL INJ 30,13590898.52,277,14167053400.81,62.4585154973199
3400938829921,VIMPAT 100MG CPR 56,13519902,278,14180573302.81,62.51812090605938
3400930059845,TREVICTA 525 MG SUSP INJ SER 1,13515866.22,279,14194089169.03,62.577708522190854
3400949188123,"LETROZOLE BGA 2,5 MG CPR 30",13507919.56,280,14207597088.59,62.63726110375496
3400936309197,MYFORTIC 360MG CPR 120,13486072.85,281,14221083161.44,62.69671736937838
3400938101942,SIKLOS 1000MG CPR 30,13425949.89,282,14234509111.33,62.755908569943976
3400933449582,PERMIXON 160MG GELULE 60,13355192.33,283,14247864303.66,62.81478782052019
3400930083161,FIASP 300U SOL INJ STYLO 5,13246510.7,284,14261110814.36,62.87318792465152
3400936221628,FORSTEO 20 MICROG/80 MICROL SOL INJ 1,13149376.66,285,14274260191.02,62.93115979238315
3400930216484,"TRULICITY 4,5 MG SOL INJ STYLO 4",13108715.31,286,14287368906.33,62.988952395769026
3400930206195,"DOTAREM 0,5MMOL/ML SOL INJ SER + OPE 1",13088569.14,287,14300457475.47,63.046656180412185
3400930012215,RETACRIT 40 000UI SOL INJ SER + D 1,13060159.25,288,14313517634.72,63.10423471391774
3400930153611,CUPRIOR 150 MG CPR 72,13058624.77,289,14326576259.49,63.16180648233672
3400927721847,ABILIFY MAINTENA LP 300 MG SOL INJ 1,13016510.16,290,14339592769.65,63.219192579399284
3400930044599,BENEPALI 50 MG SOL INJ SER 4,12983182.71,291,14352575952.36,63.276431745198636
3400949605538,IZALGI 500 MG/25 MG GELULE 16,12981836.38,292,14365557788.74,63.33366497541131
3400941766701,XEPLION LP 75 MG SUSP INJ SER 1,12927096.83,293,14378484885.57,63.39065687449216
3400949718580,ESOMEPRAZOLE BGA 20 MG GELULE 28,12916398.98,294,14391401284.55,63.44760160979016
3400949413669,NIVESTIM 30 MUI SOL INJ 1,12896865.06,295,14404298149.61,63.50446022558185
3400926993528,BOSULIF 100 MG CPR 28,12822264.379999999,296,14417120413.99,63.56098994815939
3400930145227,CRYSVITA 20MG SOL INJ 1,12684679.23,297,14429805093.22,63.616913096879934
3400933018023,DEPAKINE CHRONO 500 MG CPR 30,12684352.540000001,298,14442489445.76,63.672834805317045
3400949718870,ESOMEPRAZOLE BGA 40MG GELULE 28,12643785.51,299,14455133231.27,63.7285776652385
3400926636210,INNOVAIR NEXTHALER 100/6 MCG INH 120 1,12586409.69,300,14467719640.96,63.78406757146229
3400930024300,NICOPATCHLIB 21MG/24H DISP TRANSDER 28,12576149.17,301,14480295790.13,63.839512241967036
3400935137340,PRIORIX PDR ET SOL INJ 2A 1,12417799.31,302,14492713589.44,63.89425879290486
3400949719242,ESOMEPRAZOLE VTS 20 MG GELULE 28,12368022.59,303,14505081612.03,63.948785892419046
3400927610974,LIDOCAINE/PRILOCAINE BGA 5% PANS 1,12359480.02,304,14517441092.05,64.00327533016788
